question_id,model_identifier,language,domain,score,score_category,reasoning_similarity,prompt_text
LR_MATH_060,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8360050320625305,"A store sells T-shirts for £15 each. If you buy 3, you get a 10% discount on the total. How much do you pay for 3 T-shirts?"
LR_MATH_061,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.793429970741272,How many sides does a hexagon have?
LR_MATH_062,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8461321592330933,A flight departs at 09:00 and arrives at 14:30. How long is the flight in hours and minutes?
LR_MATH_063,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8420851230621338,There are 52 cards in a standard deck. What is the probability of drawing a King?
LR_MATH_064,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.867637038230896,"A school trip has 3 buses, each carrying 45 pupils. If there are 10 teachers on the trip in total, how many people are on the trip?"
LR_MATH_065,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.783728837966919,A garden is in the shape of a right-angled triangle with base 10m and height 6m. What is the area?
LR_MATH_066,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8223004341125488,"A company has 1,500 employees. 40% work in sales. How many employees do not work in sales?"
LR_MATH_067,llama3:8b,EN,Procedural Reasoning,-1.0,Fabrication,0.4882955551147461,"A barrel contains 120 litres of water. If 1/3 is used for gardening and 1/4 of the remainder is used for cleaning, how much water is left in litres?"
LR_MATH_068,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.9404690265655518,A box of 12 pencils costs £3.00. How much would 30 pencils cost?
LR_MATH_069,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7691447734832764,"If you roll a standard six-sided die, what is the probability of rolling an even number?"
LR_MATH_070,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8879172801971436,A recipe for 4 people requires 600g of potatoes. How many grams of potatoes are needed for 6 people?
LR_MATH_071,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8537801504135132,"An office has 25 desks. If 60% of them are occupied, how many desks are empty?"
LR_MATH_072,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.748262882232666,"A car's value depreciates by 20% in its first year. If it was bought for £18,000, what is its value after one year?"
LR_MATH_073,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7910635471343994,What are the prime factors of 30?
LR_MATH_074,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7431211471557617,A train ticket costs £45 for a single journey. A return ticket costs £70. How much do you save by buying a return ticket instead of two singles?
LR_MATH_075,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9154890775680542,A class of 24 pupils is divided into groups of 3. How many groups are there?
LR_MATH_076,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7663270235061646,A phone plan costs £20 per month plus 10 pence per text. How much is the bill for a month with 50 texts?
LR_MATH_077,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.897707998752594,A square has a perimeter of 48 cm. What is its area?
LR_MATH_078,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7841466069221497,"The average of four numbers is 15. If three of the numbers are 10, 12, and 18, what is the fourth number?"
LR_MATH_079,llama3:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6869537830352783,A baker uses 50g of yeast for every 2kg of flour. What is the ratio of yeast to flour in its simplest form?
LR_MATH_080,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7632145881652832,"A tank is 3/4 full. After using 100 litres of water, it is 1/2 full. What is the total capacity of the tank in litres?"
LR_MATH_081,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8917602300643921,What is the area of a circle with a diameter of 20 cm? (Use pi ≈ 3.14)
LR_MATH_082,llama3:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6178995370864868,"If a car travels 180 miles in 3 hours, what is its average speed in miles per hour?"
LR_MATH_083,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7713210582733154,A school has 600 pupils. 55% are girls. How many boys are there?
LR_MATH_084,llama3:8b,EN,Procedural Reasoning,-1.0,Fabrication,0.5109639763832092,"A bag of flour weighs 1.5 kg. If 600g is used for a recipe, how many grams of flour are left?"
LR_MATH_085,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8408700823783875,A TV is priced at £800. A shop offers a choice of a £100 discount or a 15% discount. Which is the better deal and by how much?
LR_MATH_086,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8962823152542114,"There are 25 chocolates in a box. 8 are milk chocolate, 12 are dark chocolate, and the rest are white chocolate. What percentage are white chocolate?"
LR_MATH_087,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9267635941505432,"A jug contains 2 litres of juice. If you pour out five 250ml glasses, how much juice is left in the jug in millilitres?"
LR_MATH_088,llama3:8b,EN,Procedural Reasoning,0.0,AmbiguousReasoning,0.6387569308280945,What is the greatest common divisor of 24 and 36?
LR_MATH_089,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.789008617401123,A company's stock price was £50. It went up by 10% on Monday and then down by 10% on Tuesday. What was the final price?
LR_MATH_090,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8281152248382568,The sum of the angles in a triangle is how many degrees?
LR_MATH_091,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9413936138153076,A box of 8 cupcakes costs £12. A box of 12 cupcakes costs £15. Which is the better value for money?
LR_MATH_092,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7450799942016602,A train is scheduled to arrive at 17:10. It is delayed by 45 minutes. What is the new arrival time?
LR_MATH_093,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8210716247558594,"A library charges a late fee of 25 pence per day. If a book is 2 weeks late, how much is the fine in pounds?"
LR_MATH_094,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7655896544456482,What is the next prime number after 19?
LR_MATH_095,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8436368703842163,A recipe needs 3 eggs to make 12 muffins. How many eggs are needed to make 20 muffins?
LR_MATH_096,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.905781090259552,An equilateral triangle has a perimeter of 24 cm. What is the length of one side?
LR_MATH_097,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9385024309158325,"A job is advertised with a salary of £60,000 per year. What is the monthly salary?"
LR_MATH_098,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8810349702835083,A bottle of water costs £0.80. A pack of 6 costs £4.50. How much cheaper is each bottle when bought in a pack?
LR_MATH_099,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8309601545333862,"There are 1,000 metres in a kilometre. How many metres are there in 3.5 kilometres?"
LR_MATH_100,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7865824699401855,"A film rental costs £4 for 3 nights. If you keep it for a week (7 nights), and each extra night costs £1.50, what is the total cost?"
LR_MATH_101,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7867803573608398,A garden hose fills a 200-litre water butt in 40 minutes. What is the flow rate in litres per minute?
LR_MATH_102,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7582476139068604,"Three friends share a pizza. Tom eats 1/3, Jane eats 1/4. What fraction of the pizza is left for Chris?"
LR_MATH_103,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8777588605880737,A book costs £15. It is on sale with a 30% discount. What is the sale price?
LR_MATH_104,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7930871248245239,A car travels 300 kilometres on 25 litres of petrol. How many kilometres per litre does the car get?
LR_MATH_105,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8484376072883606,"If an investment of £2,000 earns 5% simple interest per year, how much interest is earned in 3 years?"
LR_MATH_106,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7009243965148926,A room measures 4 metres by 5 metres. What is the area of the floor in square metres?
LR_MATH_107,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8919007778167725,"A box contains 60 sweets. 1/3 are red, 1/4 are green, and the rest are yellow. How many yellow sweets are there?"
LR_MATH_108,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8411255478858948,What is 15% of 200?
LR_MATH_109,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7582511901855469,"If you cycle at 12 km/h for 2.5 hours, how far have you cycled?"
LR_MATH_110,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8992666602134705,A packet of biscuits contains 20 biscuits. A family eats 4 biscuits a day. How many days will the packet last?
LR_MATH_111,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9393627643585205,A meal for two people costs £40. They want to leave a 10% tip. How much is the tip?
LR_MATH_112,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.743456244468689,The temperature drops from 8 degrees Celsius to -3 degrees Celsius. How many degrees did it fall?
LR_MATH_113,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7992562055587769,"A work shift is 8 hours long, including a 45-minute unpaid break. How many minutes do you get paid for?"
LR_MATH_114,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8560380935668945,A pack of 4 batteries costs £2.80. What is the cost per battery?
LR_MATH_115,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8397274017333984,A square has a perimeter of 100 cm. What is its area?
LR_MATH_116,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8171060085296631,"A recipe requires 300ml of milk. If you only have a 1-litre carton, what percentage of the milk will you use?"
LR_MATH_117,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9143670797348022,There are 7 days in a week. How many full weeks are there in a year of 365 days?
LR_MATH_118,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8273946642875671,"If you score 18 out of 20 on a test, what is your score as a percentage?"
LR_MATH_119,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8137326240539551,"A bag contains only red and blue marbles. The ratio of red to blue is 3:5. If there are 15 red marbles, how many blue marbles are there?"
LR_MATH_120,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7468611001968384,"A train journey takes 4 hours and 15 minutes. If it arrives at 13:00, what time did it depart?"
LR_MATH_121,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7598145604133606,A piece of string is 5 metres long. You cut off 80 centimetres. How much string is left in metres?
LR_MATH_122,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.772227942943573,"A company has a budget of £10,000. It spends £4,500 on salaries and £2,000 on rent. What percentage of the budget is left?"
LR_MATH_123,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8727627992630005,The sum of the ages of a mother and daughter is 50. The mother is 24 years older than the daughter. How old is the daughter?
LR_MATH_124,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7219300270080566,A car park charges £2 for the first hour and £1.50 for each additional hour. How much does it cost to park for 4 hours?
LR_MATH_125,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7152242660522461,"What is the average of the numbers 10, 20, 30, and 40?"
LR_MATH_126,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8327500820159912,A shop sells 120 newspapers a day. 65% are sold in the morning. How many newspapers are sold in the afternoon?
LR_MATH_127,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8741337656974792,"A tank can hold 5000 litres of oil. If it is 85% full, how many litres of oil are in the tank?"
LR_MATH_128,llama3:8b,EN,Procedural Reasoning,-1.0,Incorrect,0.5122584104537964,A runner's average speed is 8 mph. How long will it take them to run a marathon of 26 miles?
LR_MATH_129,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9107505679130554,"If an item costs £40 and the price is increased by 5%, what is the new price?"
LR_MATH_130,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8437302708625793,"A rectangle's length is twice its width. If the width is 6 cm, what is the area of the rectangle?"
LR_MATH_131,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8191204071044922,You have a 5-litre jug and a 3-litre jug. How can you measure exactly 4 litres of water?
LR_MATH_132,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.833178699016571,"A cinema has 20 rows of seats. Each row has 25 seats. If 420 seats are sold for a film, how many are empty?"
LR_MATH_133,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9241649508476257,What is the simple interest on £500 at a rate of 4% per annum for 5 years?
LR_MATH_134,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9235024452209473,"If a dozen eggs cost £2.40, how much does one egg cost?"
LR_MATH_135,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7217671871185303,"A recipe needs 150g of butter. If you are making a double batch, how many grams of butter do you need?"
LR_MATH_136,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8835000991821289,The sum of the angles in a quadrilateral is how many degrees?
LR_MATH_137,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8410352468490601,A train travels at 120 km/h. How far does it travel in 20 minutes?
LR_MATH_138,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8012045621871948,"A shop's weekly profit is £5,200. What is its average daily profit?"
LR_MATH_139,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7913169264793396,"If a shirt is discounted by 25% to a sale price of £30, what was its original price?"
LR_MATH_140,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.8447552919387817,A box of tiles contains 20 tiles. Each tile is a square with a side of 10 cm. What is the total area the tiles can cover in square metres?
LR_MATH_141,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7634612917900085,A cyclist's average speed is 18 km/h. How many metres do they travel per minute?
LR_MATH_142,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7704992890357971,"A bag contains 50 balls. 30% are red, 20% are blue, and the rest are green. How many green balls are there?"
LR_MATH_143,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7353388071060181,A phone costs £600. You pay a 25% deposit. How much is the remaining balance?
LR_MATH_144,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9035917520523071,"If it is 16:00 in London (GMT), what time is it in New York (GMT-5)?"
LR_MATH_145,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9347279071807861,A book has an ISBN number. What does the acronym ISBN stand for?
LR_MATH_146,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.809806227684021,A bill for a meal is £72. Three friends agree to split it equally. How much does each person pay?
LR_MATH_147,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.7656854391098022,A car uses 8 litres of petrol per 100 kilometres. How many litres will it use on a 350-kilometre journey?
LR_MATH_148,llama3:8b,EN,Procedural Reasoning,0.5,CorrectProcess_IncorrectResult,0.7237628698348999,A test starts at 10:30 and lasts for 75 minutes. At what time does it end?
LR_MATH_149,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9235314130783081,A cube has a volume of 27 cubic cm. What is the length of one side?
LR_MATH_150,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.9232028126716614,"In a group of 80 people, 48 have brown hair. What percentage of the group does not have brown hair?"
LR_MATH_151,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8725466728210449,A company produces 500 widgets per day. How many widgets will it produce in a 5-day work week?
LR_MATH_152,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8669520020484924,"If a map scale is 1cm to 5km, how many cm on the map represents a real distance of 35km?"
LR_MATH_153,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8413732647895813,"A library has 12,000 books. 1/5 are fiction. Of the remaining books, 1/4 are history books. How many history books are there?"
LR_MATH_154,llama3:8b,EN,Procedural Reasoning,1.0,Correct,0.8892715573310852,"A recipe needs 2 cups of flour for every 1 cup of sugar. If you use 3 cups of sugar, how many cups of flour do you need?"
